cites_first_order_id,id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W4283835098,https://openalex.org/W4408158659,https://doi.org/10.3389/fpubh.2025.1523408,Public concerns analysis and early warning of Mpox based on network data platforms—taking Baidu and WeChat as example,2025-03-05,article,https://api.openalex.org/works?filter=cites:W4408158659,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Rabies epidemiology and control; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Computer science; Warning system; Internet privacy; Computer security; Data science; Risk analysis (engineering); Medicine; Telecommunications,Big Data; China; Disease Outbreaks; Humans,None; epidemiology; None; None
https://openalex.org/W4283835098,https://openalex.org/W4410534257,https://doi.org/10.5937/opmed0-56117,The case of monkeypox in Serbia in 2022: Case report and literature review,2025-01-01,article,https://api.openalex.org/works?filter=cites:W4410534257,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox,Monkeypox; Biology; Genetics; Gene; Vaccinia; Recombinant DNA,,
https://openalex.org/W4283835098,https://openalex.org/W4323652875,https://doi.org/10.1111/ddg.15010,Status quo and future perspectives of molecular diagnostics in dermatology,2023-03-09,review,https://api.openalex.org/works?filter=cites:W4323652875,Cutaneous Melanoma Detection and Management,Oncology,Health Sciences,Cutaneous Melanoma Detection and Management; Infectious Diseases and Mycology; Cutaneous lymphoproliferative disorders research,Medicine; Veterinary; Medicine,Health Sciences; Health Sciences; Health Sciences,Molecular diagnostics; Identification; Personalized Medicine,Molecular diagnostics; Identification (biology); Medicine; Status quo; Personalized medicine; Computational biology; Computer science; Data science; Risk analysis (engineering); Intensive care medicine; Bioinformatics; Biology; Political science; Botany; Law,"Dermatology; Melanoma; Biomarkers; Humans; Melanoma; Melanoma; Pathology, Molecular; Precision Medicine; Precision Medicine",None; None; None; None; diagnosis; genetics; None; methods; None
https://openalex.org/W4283835098,https://openalex.org/W4409822222,https://doi.org/10.1002/ame2.70026,Comparative pathogenicity of vaccinia virus and mpox virus infections in <scp>CAST</scp>/<scp>EiJ</scp> mice: Exploring splenomegaly and transcriptomic profiles,2025-04-25,article,https://api.openalex.org/works?filter=cites:W4409822222,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Orthopoxvirus,Spleen; Vaccinia; Virus; Biology; Orthopoxvirus; Virology; Infectious hematopoietic necrosis virus; Immunology; Gene; Recombinant DNA; Biochemistry; Fishery; Fish <Actinopterygii>; Rainbow trout,,
https://openalex.org/W4283835098,https://openalex.org/W4413074387,https://doi.org/10.2478/ebtj-2025-0014,"In Silico Analysis of Ergosterol as Antiviral Agents Targeting Monkeypox Methyltransferase, Phosphatase and A42R Profilin-like Protein Receptors",2025-07-01,article,https://api.openalex.org/works?filter=cites:W4413074387,Transgenic Plants and Applications,Biotechnology,Life Sciences,Transgenic Plants and Applications; Poxvirus research and outbreaks; Toxin Mechanisms and Immunotoxins,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Ergosterol; Monkeypox,Ergosterol; In silico; Pharmacology; Monkeypox; Biochemistry; Chemistry; Biology; Gene; Vaccinia; Recombinant DNA,,
https://openalex.org/W4283835098,https://openalex.org/W4297374268,https://doi.org/10.1016/j.tmaid.2022.102469,Monkeypox proctitis treated with doxycycline in an HIV MSM returning to Italy from France,2022-09-27,letter,https://api.openalex.org/works?filter=cites:W4297374268,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Chancroid,Doxycycline; Proctitis; Medicine; Monkeypox; Human immunodeficiency virus (HIV); Chancroid; Virology; Internal medicine; Syphilis; Antibiotics; Biology; Microbiology; Biochemistry; Disease; Ulcerative colitis; Gene; Vaccinia; Recombinant DNA,"HIV Infections; Lymphogranuloma Venereum; Mpox (monkeypox); Proctitis; Anti-Bacterial Agents; Anti-Bacterial Agents; Doxycycline; Doxycycline; HIV Infections; Homosexuality, Male; Humans; Lymphogranuloma Venereum; Male; Mpox (monkeypox); Proctitis",None; None; None; None; None; therapeutic use; None; therapeutic use; drug therapy; None; None; drug therapy; None; drug therapy; drug therapy
https://openalex.org/W4283835098,https://openalex.org/W4315881615,https://doi.org/10.1007/s15010-022-01967-9,Atypical monkeypox presentation in a previously vaccinated MSM HIV-positive adult,2023-01-13,article,https://api.openalex.org/works?filter=cites:W4315881615,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Plant Virus Research Studies,Immunology and Microbiology; Medicine; Agricultural and Biological Sciences,Life Sciences; Health Sciences; Life Sciences,Monkeypox; Presentation (obstetrics),Monkeypox; Virology; Presentation (obstetrics); Medicine; Human immunodeficiency virus (HIV); Immunology; Biology; Gene; Vaccinia; Recombinant DNA; Radiology; Biochemistry,"HIV Infections; Mpox (monkeypox); Sexual and Gender Minorities; Adult; Biopsy; Homosexuality, Male; Humans; Male; Middle Aged",None; None; None; None; None; None; None; None; None
https://openalex.org/W4283835098,https://openalex.org/W4362522994,https://doi.org/10.1080/08989621.2023.2199159,Rising quantitative productivity and shifting readership in academic publishing: Bibliometric insights from monkeypox literature,2023-04-04,article,https://api.openalex.org/works?filter=cites:W4362522994,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Viral Infections and Outbreaks Research; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Audience measurement; Monkeypox,Audience measurement; Publishing; Citation; Productivity; Bibliometrics; Monkeypox; Library science; Public relations; Political science; Computer science; Law; Economics; Economic growth; Recombinant DNA; Biochemistry; Chemistry; Vaccinia; Gene,Bibliometrics; COVID-19; Efficiency; Humans; Mpox (monkeypox); Publishing,None; None; None; None; None; statistics & numerical data
https://openalex.org/W4283835098,https://openalex.org/W4390603437,https://doi.org/10.1002/9781394188741.ch3,Mpox,2024-01-05,other,https://api.openalex.org/works?filter=cites:W4390603437,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox,Monkeypox; Outbreak; Transmission (telecommunications); Vaccination; Medicine; Disease; Virus; Smallpox; Pregnancy; Public health; Virology; Immunology; Biology; Vaccinia; Pathology; Biochemistry; Genetics; Engineering; Gene; Electrical engineering; Recombinant DNA,,
https://openalex.org/W4283835098,https://openalex.org/W4297497059,https://doi.org/10.1016/j.micpath.2022.105799,Monkeypox: Emerging virus of concern; antivirals and vaccines therapeutic options,2022-09-28,review,https://api.openalex.org/works?filter=cites:W4297497059,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox,Monkeypox; Transmission (telecommunications); Virology; Medicine; Virus; Environmental health; Immunology; Biology; Vaccinia; Biochemistry; Gene; Recombinant DNA; Engineering; Electrical engineering,"Mpox (monkeypox); Sexual and Gender Minorities; Vaccines; Antiviral Agents; Antiviral Agents; Homosexuality, Male; Humans; Male; Mpox (monkeypox); Mpox (monkeypox); Mpox (monkeypox)",None; None; None; None; therapeutic use; None; None; None; prevention & control; epidemiology; drug therapy
https://openalex.org/W4283835098,https://openalex.org/W4313248553,https://doi.org/10.22207/jpam.16.spl1.01,An International Outburst of New Form of Monkeypox Virus,2022-12-27,article,https://api.openalex.org/works?filter=cites:W4313248553,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Case fatality rate; Pandemic,Monkeypox; Case fatality rate; Virology; Pandemic; Transmission (telecommunications); Geography; Medicine; Coronavirus disease 2019 (COVID-19); Environmental health; Disease; Biology; Vaccinia; Population; Infectious disease (medical specialty); Pathology; Biochemistry; Engineering; Gene; Electrical engineering; Recombinant DNA,,
https://openalex.org/W4283835098,https://openalex.org/W4323037978,https://doi.org/10.1101/2023.02.28.23286578,"An assessment of rates and covariates of mpox diagnosis and vaccination provides evidence to refine eligibility criteria for mpox vaccination among gay, bisexual and other men who have sex with men in the Netherlands",2023-03-01,preprint,https://api.openalex.org/works?filter=cites:W4323037978,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,,Men who have sex with men; Vaccination; Medicine; Demography; Logistic regression; Population; Family medicine; Environmental health; Human immunodeficiency virus (HIV); Immunology; Internal medicine; Syphilis; Sociology,,
https://openalex.org/W4283835098,https://openalex.org/W4366581798,https://doi.org/10.4081/jphia.2023.2309,The East African Community mobile laboratory network prepares for monkeypox outbreaks,2023-04-20,article,https://api.openalex.org/works?filter=cites:W4366581798,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox,Monkeypox; Outbreak; Tanzania; Virology; Geography; Medicine; Socioeconomics; Veterinary medicine; Biology; Vaccinia; Biochemistry; Environmental planning; Sociology; Gene; Recombinant DNA,,
https://openalex.org/W4283835098,https://openalex.org/W4327573105,https://doi.org/10.7759/cureus.36238,Monkeypox Proctitis: A Case of Targeted Treatment With Tecovirimat,2023-03-16,article,https://api.openalex.org/works?filter=cites:W4327573105,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox,Medicine; Monkeypox; Proctitis; Outbreak; Dermatology; Pediatrics; Surgery; Disease; Virology; Pathology; Vaccinia; Biochemistry; Chemistry; Ulcerative colitis; Gene; Recombinant DNA,,
https://openalex.org/W4283835098,https://openalex.org/W4381235774,https://doi.org/10.14192/kjicp.2023.28.1.10,Current Status and Infection Control Strategy for Mpox,2023-06-19,article,https://api.openalex.org/works?filter=cites:W4381235774,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Rabies epidemiology and control,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,,Current (fluid); Infection control; Medicine; Intensive care medicine; Engineering; Electrical engineering,,
https://openalex.org/W4283835098,https://openalex.org/W4383187262,,[Monkeypox and men who have sex with men: we need to treat it with a destigmatizing perspective.],2023-07-05,article,https://api.openalex.org/works?filter=cites:W4383187262,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Zoonotic diseases and public health; Herpesvirus Infections and Treatments,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Stigma; Social stigma,Public health; Psychological intervention; Stigma (botany); Social stigma; Social media; Medicine; Population; Public relations; Public opinion; Politics; Environmental health; Political science; Criminology; Psychology; Psychiatry; Family medicine; Nursing; Law; Human immunodeficiency virus (HIV),"Monkeypox; Sexual and Gender Minorities; Animals; Disease Outbreaks; Homosexuality, Male; Humans; Male; Spain; Zoonoses",None; None; None; None; None; None; None; None; None
