first_order_id,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,second_order_id
10.2903/j.efsa.2016.4687,"Deaths among Wild Birds during Highly Pathogenic Avian Influenza A(H5N8) Virus Outbreak, the Netherlands",2017-11-02,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Mosquito-borne diseases and control,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Aythya; Anas; Highly pathogenic,Influenza A virus subtype H5N1; Outbreak; Aythya; Anas; Biology; Highly pathogenic; Virology; Virus; Influenza A virus; Population; Waterfowl; Avian influenza virus; Zoology; Ecology; Medicine; Environmental health; Habitat,"Disease Outbreaks; Influenza A Virus, H5N8 Subtype; Influenza in Birds; Influenza in Birds; Mortality; Animals; Animals, Wild; Anseriformes; Anseriformes; Charadriiformes; Charadriiformes; Hawks; Hawks; Influenza A Virus, H5N8 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A Virus, H5N8 Subtype; Influenza in Birds; Influenza in Birds; Influenza in Birds; Mortality; Netherlands; Netherlands; Phylogeny; Population Dynamics",pathogenicity; epidemiology; mortality; trends; virology; virology; virology; classification; genetics; isolation & purification; pathology; virology; epidemiology,10.3201/eid2312.171086
10.2903/j.efsa.2022.7415,Iceland as Stepping Stone for Spread of Highly Pathogenic Avian Influenza Virus between Europe and North America,2022-11-04,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Highly pathogenic,Clade; Influenza A virus subtype H5N1; Highly pathogenic; Hemagglutinin (influenza); Biology; Geography; Virus; Virology; Phylogenetics; Biochemistry; Gene,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Animals, Wild; Birds; Europe; Europe; Hemagglutinins; Iceland; Iceland; Influenza A virus; Influenza in Birds; North America; North America; Phylogeny",epidemiology; epidemiology; genetics; epidemiology; epidemiology,10.3201/eid2812.221086
10.2903/j.efsa.2022.7415,"Mass Mortality Caused by Highly Pathogenic Influenza A(H5N1) Virus in Sandwich Terns, the Netherlands, 2022",2022-11-29,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Virus Infections Studies; Respiratory viral infections research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Highly pathogenic; Pandemic,Influenza A virus subtype H5N1; Influenza A virus; Virology; Highly pathogenic; Virus; Pandemic; Medicine; Biology; Coronavirus disease 2019 (COVID-19); Internal medicine; Disease; Infectious disease (medical specialty),"Charadriiformes; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Influenza, Human; Animals; Humans; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human; Netherlands; Netherlands",genetics; epidemiology; epidemiology; epidemiology,10.3201/eid2812.221292
10.2903/j.efsa.2022.7415,"Highly Pathogenic Avian Influenza A(H5N1) Virus in a Harbor Porpoise, Sweden",2023-03-29,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Phocoena; Highly pathogenic,Phocoena; Porpoise; Influenza A virus subtype H5N1; Virology; Biology; Highly pathogenic; Outbreak; Virus; Clade; Influenza A virus; Phylogenetics; Gene; Genetics; Harbour; Computer science; Programming language,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Phocoena; Animals; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Mammals; Phylogeny; Sweden; Sweden",genetics; epidemiology; epidemiology,10.3201/eid2904.221426
10.2903/j.efsa.2022.7289,"Influenza A(H5N1) Virus Infections in 2 Free-Ranging Black Bears (<i>Ursus americanus</i>), Quebec, Canada",2023-09-25,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,,Influenza A virus subtype H5N1; Ursus; Virology; Biology; Clade; Virus; Influenza A virus; Zoology; Gene; Phylogenetics; Genetics; Medicine; Population; Environmental health,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza, Human; Ursidae; Animals; Canada; Humans; Influenza A Virus, H5N1 Subtype; Quebec; Quebec",genetics; epidemiology,10.3201/eid2910.230548
10.2903/j.efsa.2022.7289,"Highly Pathogenic Avian Influenza A(H5N1) Virus Clade 2.3.4.4b Infections in Wild Terrestrial Mammals, United States, 2022",2023-11-22,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Sigmodon hispidus; Zoonosis; Erinaceus,Vulpes; Biology; Influenza A virus subtype H5N1; Canis; Sigmodon hispidus; Zoonosis; Virology; Zoology; Erinaceus; Veterinary medicine; Virus; Predation; Ecology; Medicine; Biochemistry; Hedgehog; Gene,"Influenza A Virus, H5N1 Subtype; Influenza in Birds; Animals; Animals, Wild; Foxes; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Mammals; Mephitidae; United States; United States",genetics; epidemiology; epidemiology,10.3201/eid2912.230464
10.1787/0b55736e-en,Study of the business climate in Russian science: Testing the approach,2025-06-07,article,Economic and Technological Developments in Russia,Development,Social Sciences,Economic and Technological Developments in Russia; Innovation Policy and R&D,"Social Sciences; Economics, Econometrics and Finance",Social Sciences; Social Sciences,,Business,,,10.32609/0042-8736-2025-6-114-136
10.2903/j.efsa.2021.7108,Aspects of biosafety and biosecurity in poultry,2024-05-11,article,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology; Salmonella and Campylobacter epidemiology,Agricultural and Biological Sciences; Medicine; Agricultural and Biological Sciences,Life Sciences; Health Sciences; Life Sciences,Biosecurity; Biosafety,Biosecurity; Biosafety; Biotechnology; Biology; Virology; Ecology,,,10.32718/nvlvet11405
10.2903/j.efsa.2022.7289,The molecular basis of differential host responses to avian influenza viruses in avian species with differing susceptibility,2023-02-28,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Viral gastroenteritis research and epidemiology,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Galliformes,Influenza A virus subtype H5N1; Biology; Goose; Virulence; Clade; Galliformes; Host (biology); Immune system; Virology; Zoology; Virus; Gene; Phylogenetics; Immunology; Genetics; Ecology,"Influenza A Virus, H5N1 Subtype; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Animals; Chickens; Ducks",,10.3389/fcimb.2023.1067993
10.2903/j.efsa.2021.7108,Pinnipeds and avian influenza: a global timeline and review of research on the impact of highly pathogenic avian influenza on pinniped populations with particular reference to the endangered Caspian seal (Pusa caspica),2024-06-26,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Marine animal studies overview,Medicine; Environmental Science,Health Sciences; Physical Sciences,Time line; Highly pathogenic; Fur seal,Influenza A virus subtype H5N1; Biology; Endangered species; Timeline; Rodent; Highly pathogenic; Fur seal; Zoology; Virology; Ecology; Geography; Virus; Archaeology; Habitat,"Animals; Birds; Caniformia; Endangered Species; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Orthomyxoviridae Infections; Seals, Earless",virology; virology; pathogenicity; virology; virology; virology,10.3389/fcimb.2024.1325977
10.2903/j.efsa.2022.7289,Pinnipeds and avian influenza: a global timeline and review of research on the impact of highly pathogenic avian influenza on pinniped populations with particular reference to the endangered Caspian seal (Pusa caspica),2024-06-26,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Marine animal studies overview,Medicine; Environmental Science,Health Sciences; Physical Sciences,Time line; Highly pathogenic; Fur seal,Influenza A virus subtype H5N1; Biology; Endangered species; Timeline; Rodent; Highly pathogenic; Fur seal; Zoology; Virology; Ecology; Geography; Virus; Archaeology; Habitat,"Animals; Birds; Caniformia; Endangered Species; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Orthomyxoviridae Infections; Seals, Earless",virology; virology; pathogenicity; virology; virology; virology,10.3389/fcimb.2024.1325977
10.2903/j.efsa.2022.7415,Pinnipeds and avian influenza: a global timeline and review of research on the impact of highly pathogenic avian influenza on pinniped populations with particular reference to the endangered Caspian seal (Pusa caspica),2024-06-26,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Marine animal studies overview,Medicine; Environmental Science,Health Sciences; Physical Sciences,Time line; Highly pathogenic; Fur seal,Influenza A virus subtype H5N1; Biology; Endangered species; Timeline; Rodent; Highly pathogenic; Fur seal; Zoology; Virology; Ecology; Geography; Virus; Archaeology; Habitat,"Animals; Birds; Caniformia; Endangered Species; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Orthomyxoviridae Infections; Seals, Earless",virology; virology; pathogenicity; virology; virology; virology,10.3389/fcimb.2024.1325977
10.2903/j.efsa.2021.7108,Revisiting pulmonary fibrosis: inflammatory dynamics of the lipofibroblast-to-inflammatory lipofibroblast-to-activated myofibroblast reversible switch,2025-06-18,review,Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis,Pulmonary and Respiratory Medicine,Health Sciences,Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis; Chronic Obstructive Pulmonary Disease (COPD) Research; Occupational and environmental lung diseases,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Myofibroblast; Reprogramming,Myofibroblast; Inflammation; Fibrosis; Idiopathic pulmonary fibrosis; Pulmonary fibrosis; Oxidative stress; Immunology; Medicine; Extracellular matrix; Lung; Reprogramming; Cancer research; Pathology; Cell biology; Biology; Cell; Internal medicine; Genetics,Animals; COVID-19; Cell Differentiation; Fibroblasts; Humans; Idiopathic Pulmonary Fibrosis; Inflammation; Myofibroblasts; SARS-CoV-2,immunology; immunology; pathology; immunology; immunology,10.3389/fimmu.2025.1609509
10.2903/j.efsa.2022.7415,Strengthening the health surveillance of marine mammals in the waters of metropolitan France by monitoring strandings,2023-05-01,article,Marine animal studies overview,Ecology,Physical Sciences,Marine animal studies overview; Identification and Quantification in Food; Salmonella and Campylobacter epidemiology,"Environmental Science; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Physical Sciences; Life Sciences; Life Sciences,Directive,Context (archaeology); Marine Strategy Framework Directive; Geography; Public health; Environmental planning; Environmental resource management; Directive; Population; Metropolitan area; Environmental health; Ecology; Biology; Environmental science; Medicine; Computer science; Nursing; Archaeology; Ecosystem; Programming language,,,10.3389/fmars.2023.1116819
10.2903/j.efsa.2022.7289,Transboundary determinants of avian zoonotic infectious diseases: challenges for strengthening research capacity and connecting surveillance networks,2024-02-16,review,Viral Infections and Vectors,Infectious Diseases,Health Sciences,Viral Infections and Vectors; Zoonotic diseases and public health; Influenza Virus Research Studies,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Flyway; Biosecurity; Highly pathogenic; Emerging infectious disease,Flyway; Influenza A virus subtype H5N1; Wildlife; Biosecurity; Biology; Geography; Highly pathogenic; Outbreak; Emerging infectious disease; Ecology; Habitat; Virology; Virus,,,10.3389/fmicb.2024.1341842
10.2903/j.efsa.2022.7415,Machine learning methods for predicting human-adaptive influenza A virus reassortment based on intersegment constraint,2025-03-21,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; interferon and immune responses,Medicine; Medicine; Immunology and Microbiology,Health Sciences; Health Sciences; Life Sciences,Reassortment; Human genetics,Reassortment; Biology; Influenza A virus; Human genetics; Computational biology; Genetics; Virology; Virus; Gene; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Medicine; Disease; Pathology,,,10.3389/fmicb.2025.1546536
10.2903/j.efsa.2022.7289,Epidemiology and phylodynamics of multiple clades of H5N1 circulating in domestic duck farms in different production systems in Bangladesh,2023-07-06,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Animal Virus Infections Studies,Medicine; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,Viral phylodynamics; Anseriformes,Clade; Influenza A virus subtype H5N1; Biology; Phylogenetic tree; Veterinary medicine; Logistic regression; Waterfowl; Viral phylodynamics; Anseriformes; Zoology; Virology; Ecology; Virus; Gene; Genetics; Medicine; Internal medicine; Habitat,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Bangladesh; Bangladesh; Bayes Theorem; Cross-Sectional Studies; Ducks; Farms; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Phylogeny",epidemiology; genetics; genetics; epidemiology,10.3389/fpubh.2023.1168613
