core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1128/jvi.75.3.1205-1210.2001,Bioterrorism and Infectious Agents,2006-03-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Medicine; Environmental Science",Life Sciences; Health Sciences; Physical Sciences,,Medicine; Medical emergency; MEDLINE; Intensive care medicine; Virology; Political science; Law,,,10.1097/00045391-200603000-00021
10.1128/jvi.75.3.1205-1210.2001,The Leeuwenhoek Lecture 2001. Animal origins of human infectious disease,2001-06-29,article,Prion Diseases and Protein Misfolding,Molecular Biology,Life Sciences,Prion Diseases and Protein Misfolding; Animal Disease Management and Epidemiology; Zoonotic diseases and public health,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Medicine",Life Sciences; Life Sciences; Health Sciences,Pandemic,Biology; Pandemic; Virology; Infectious disease (medical specialty); Outbreak; Population; Rabies; Influenza A virus subtype H5N1; Disease; Virus; Medicine; Coronavirus disease 2019 (COVID-19); Environmental health; Pathology,"Infections; Infections; Zoonoses; Animals; Humans; Immunocompromised Host; Infections; Infections; Retroviridae; Retroviridae; Transplantation, Heterologous; Vaccines; Virulence",epidemiology; etiology; None; None; None; None; transmission; None; pathogenicity; None; None; None; None,10.1098/rstb.2001.0838
10.1128/jvi.75.3.1205-1210.2001,"The sequence of camelpox virus shows it is most closely related to variola virus, the cause of smallpox",2002-04-01,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,ORFS; Variola virus; Poxviridae; Orthopoxvirus,ORFS; Biology; Variola virus; Virology; Gene; Genome; Poxviridae; Genetics; Virus; Virulence; Orthopoxvirus; Open reading frame; Peptide sequence; Vaccinia; Recombinant DNA,"Camelus; Orthopoxvirus; Smallpox; Variola virus; Animals; Base Sequence; Camelus; DNA, Viral; DNA, Viral; Genome, Viral; Molecular Sequence Data; Open Reading Frames; Orthopoxvirus; Orthopoxvirus; Phylogeny; Smallpox; Terminal Repeat Sequences; Variola virus; Variola virus; Viral Proteins; Viral Proteins",virology; classification; virology; classification; None; None; None; None; chemistry; None; None; None; genetics; None; None; None; None; genetics; None; None; chemistry,10.1099/0022-1317-83-4-855
10.1128/jvi.75.3.1205-1210.2001,"Vaccinia virus immune evasion: mechanisms, virulence and immunogenicity",2013-09-03,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,,Biology; Vaccinia; Virology; Immune system; Immunogenicity; Chemokine; Virus; Innate immune system; Virulence; Microbiology; Immunology; Gene; Recombinant DNA; Genetics,Immune Evasion; Vaccinia virus; Vaccinia virus; Viral Proteins; Animals; Humans; Immune Evasion; Immunomodulation; Vaccinia; Vaccinia; Vaccinia; Vaccinia virus; Vaccinia virus; Viral Proteins; Viral Proteins; Virulence,immunology; immunology; pathogenicity; metabolism; None; None; None; None; None; virology; immunology; None; metabolism; None; genetics; None,10.1099/vir.0.055921-0
10.1128/jvi.75.3.1205-1210.2001,A new member of the interleukin 10-related cytokine family encoded by a poxvirus,2004-05-27,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Poxviridae; Glycoprotein 130,Biology; Virus; Cytokine; Virology; Poxviridae; Vaccinia; Virulence; Glycoprotein 130; Receptor; Immune system; Recombinant DNA; Gene; Interleukin 6; Immunology; Genetics,"Interleukin-10; Poxviridae; Viral Proteins; Amino Acid Sequence; Animals; DNA-Binding Proteins; DNA-Binding Proteins; Glycosylation; Humans; Interleukin-10; Interleukin-10; Interleukin-10; Molecular Sequence Data; Phosphorylation; Poxviridae; Poxviridae; Receptors, Cytokine; Receptors, Cytokine; STAT3 Transcription Factor; Signal Transduction; Trans-Activators; Trans-Activators; Viral Proteins; Virulence",physiology; immunology; physiology; None; None; None; physiology; None; None; None; analysis; genetics; None; None; None; pathogenicity; None; analysis; None; None; physiology; None; None; None,10.1099/vir.0.79980-0
10.1128/jvi.75.3.1205-1210.2001,Scrutinizing surface glycoproteins and poxin-schlafen protein to design a heterologous recombinant vaccine against monkeypox virus,2020-02-04,preprint,vaccines and immunoinformatics approaches,Molecular Biology,Life Sciences,vaccines and immunoinformatics approaches; Poxvirus research and outbreaks; Transgenic Plants and Applications,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Monkeypox,Virology; Monkeypox; Biology; Epitope; Immunogenicity; Virus; Immune system; Vaccinia; Recombinant DNA; Antibody; Immunology; Genetics; Gene,,,10.1101/2020.01.25.919332
10.1128/jvi.75.3.1205-1210.2001,Cybercrime Treaty could chill research,2004-07-01,article,Viral Infections and Outbreaks Research,Infectious Diseases,Health Sciences,"Viral Infections and Outbreaks Research; Bullying, Victimization, and Aggression",Medicine; Psychology,Health Sciences; Social Sciences,Cybercrime; Worry; Arms Control,Cybercrime; Treaty; Worry; Computer security; Arms control; Internet privacy; Computer science; Political science; Law; Psychology; The Internet; World Wide Web; Anxiety; Psychiatry,,,10.1109/msp.2004.40
10.1128/jvi.75.3.1205-1210.2001,Protective effect of exogenous recombinant mouse interferon-gamma and tumour necrosis factor-alpha on ectromelia virus infection in susceptible BALB/c mice,2004-03-30,article,Animal Virus Infections Studies,Animal Science and Zoology,Life Sciences,Animal Virus Infections Studies; Virus-based gene therapy research; Poxvirus research and outbreaks,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Ectromelia virus; Orthopoxvirus; Interferon alfa,Ectromelia virus; Virus; Cytokine; Biology; Immunology; Virology; Tumor necrosis factor alpha; Interferon gamma; Orthopoxvirus; Interferon; Alpha interferon; Interferon alfa; Recombinant DNA; Vaccinia; Biochemistry; Gene,"Ectromelia virus; Ectromelia, Infectious; Immunotherapy, Active; Interferon-gamma; Tumor Necrosis Factor-alpha; Animals; Disease Susceptibility; Ectromelia, Infectious; Ectromelia, Infectious; Immunoglobulin G; Immunoglobulin G; Immunotherapy, Active; Interferon-gamma; Interferon-gamma; Interleukin-12; Interleukin-12; Interleukin-2; Interleukin-2; Male; Mice; Mice, Inbred BALB C; Recombinant Proteins; Tumor Necrosis Factor-alpha; Viral Load; Virus Replication",None; prevention & control; methods; therapeutic use; therapeutic use; None; None; immunology; None; blood; None; None; immunology; None; None; immunology; None; immunology; None; None; None; None; None; None; None,10.1111/j.1365-2249.2004.02460.x
10.1128/jvi.75.3.1205-1210.2001,"Profiling the CD8<sup>low</sup> phenotype, an alternative career choice for CD8 T cells during primary differentiation",2004-02-01,review,T-cell and B-cell Immunology,Immunology,Life Sciences,T-cell and B-cell Immunology; Immune Cell Function and Interaction; CAR-T cell therapy research,Immunology and Microbiology; Immunology and Microbiology; Medicine,Life Sciences; Life Sciences; Health Sciences,Granzyme,Cytotoxic T cell; CD8; Perforin; Granzyme B; Biology; Cell biology; Granzyme; T cell; Cytolysis; CD28; Effector; Immunology; Immune system; In vitro; Genetics,CD8 Antigens; CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Cell Differentiation; Animals; CD8 Antigens; CD8-Positive T-Lymphocytes; Humans; Lymphocyte Activation,metabolism; cytology; metabolism; None; None; None; None; None; None,10.1111/j.1440-1711.2004.01210.x
10.1128/jvi.75.3.1205-1210.2001,THE ETHICS OF BIODEFENSE,2005-08-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Zoonotic diseases and public health; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biodefense; Research Ethics; Biosecurity,Biodefense; Engineering ethics; Outbreak; Political science; Research ethics; Biosecurity; Environmental ethics; Medicine; Public relations; Virology; Engineering; Pathology; Philosophy,Biomedical Research; Bioterrorism; Public Health Administration; Public Policy; Biological Warfare; Biological Warfare; Biomedical Research; Bioterrorism; Civil Rights; Confidentiality; Confidentiality; Containment of Biohazards; Disaster Planning; Disease Outbreaks; Disease Outbreaks; Epidemiology; Epidemiology; Humans; Immunization Programs; Immunization Programs; Nontherapeutic Human Experimentation; Nontherapeutic Human Experimentation; Public Health Administration; Publishing; Publishing; Resource Allocation; Resource Allocation; Risk Assessment; United States,ethics; prevention & control; ethics; None; ethics; None; None; None; None; ethics; None; None; None; None; prevention & control; None; ethics; None; None; ethics; None; ethics; None; None; ethics; None; ethics; None; None,10.1111/j.1467-8519.2005.00454.x
10.1128/jvi.75.3.1205-1210.2001,MANAGEMENT OF NATURAL AND BIOTERRORISM INDUCED PANDEMICS,2007-07-28,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Zoonotic diseases and public health; Genetically Modified Organisms Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Pandemic; Subversion,Pandemic; Transparency (behavior); Context (archaeology); Subversion; Risk analysis (engineering); Business; Computer security; Coronavirus disease 2019 (COVID-19); Political science; Infectious disease (medical specialty); Computer science; Disease; Medicine; Biology; Law; Politics; Paleontology; Pathology,"Biological Warfare Agents; Biotechnology; Bioterrorism; Disasters; Disease Outbreaks; Genetic Engineering; Risk Management; Toxins, Biological; Bacteria; Bacteria; Bacteria; Biological Warfare Agents; Biotechnology; Bioterrorism; Disaster Planning; Disease Outbreaks; Genetic Engineering; Humans; International Cooperation; Risk Management; Toxins, Biological; Toxins, Biological; Viruses; Viruses; Viruses",legislation & jurisprudence; legislation & jurisprudence; prevention & control; None; prevention & control; legislation & jurisprudence; methods; chemical synthesis; None; genetics; pathogenicity; None; None; None; None; None; None; None; None; None; genetics; None; pathogenicity; genetics; None,10.1111/j.1467-8519.2007.00571.x
10.1128/jvi.75.3.1205-1210.2001,Biological challenges and technological opportunities for respiratory syncytial virus vaccine development,2010-12-28,review,Respiratory viral infections research,Epidemiology,Health Sciences,Respiratory viral infections research; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Attenuated vaccine,Immunology; Virology; Immunity; Virus; Biology; Antibody; Acquired immune system; Disease; Immune system; Attenuated vaccine; Vaccination; Medicine; Gene; Biochemistry; Pathology; Virulence,"Antibodies, Viral; Respiratory Syncytial Virus Vaccines; Respiratory Syncytial Viruses; Adaptive Immunity; Adult; Animals; CD8-Positive T-Lymphocytes; Disease Models, Animal; Humans; Infant; Infant, Newborn; Respiratory Syncytial Virus Infections; T-Lymphocytes, Helper-Inducer; Vaccines, Attenuated; Vaccines, DNA",immunology; immunology; immunology; None; None; None; immunology; None; None; None; None; epidemiology; immunology; None; immunology,10.1111/j.1600-065x.2010.00972.x
10.1128/jvi.75.3.1205-1210.2001,"Nanotechnology in Global Medicine and Human Biosecurity: Private Interests, Policy Dilemmas, and the Calibration of Public Health Law",2007-01-01,review,Biotechnology and Related Fields,"Public Health, Environmental and Occupational Health",Health Sciences,Biotechnology and Related Fields; Biomedical Ethics and Regulation; Pharmaceutical Economics and Policy,"Medicine; Medicine; Economics, Econometrics and Finance",Health Sciences; Health Sciences; Social Sciences,Biosecurity; Bioethics; Obligation,Biosecurity; Bioethics; Obligation; Context (archaeology); Public health; Public policy; Government (linguistics); Political science; Public administration; Human rights; Law; Public relations; Medicine; Paleontology; Linguistics; Philosophy; Nursing; Pathology; Biology,Bioethics; Global Health; Health Policy; Human Rights; Nanotechnology; Public Health; Security Measures; Health Policy; Health Policy; Humans; Nanotechnology; Nanotechnology; Nanotechnology; Public Health; Public Health; Public Health; Security Measures; Security Measures,None; None; legislation & jurisprudence; None; None; None; legislation & jurisprudence; None; trends; None; economics; trends; legislation & jurisprudence; economics; legislation & jurisprudence; trends; None; trends,10.1111/j.1748-720x.2007.00186.x
