unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
who-f6488bdadd89245cefef23285bb10d1b,Global guidance framework for the responsible use of the life sciences: mitigating biorisks and governing dual-use research,Publication,2022-09-07,https://apps.who.int/iris/handle/10665/362313,,"Branches of science, Biodiversity, Gain-of-function research",eng,"science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, science and technology, health, science and technology>natural science>biology>genetics",who-21e58fa0cb28e055c4cacde8da6855c0
adviesraadvoorwetenschaptechnologieeninnovatie-472419814c9473107870e24c20f6902b,Corona scenarios thought through: Guide for necessary choices,Publication,2022-09-01,https://www.awti.nl/documenten/publicaties/2022/09/05/index,,"European Union, Virus, Education",dut,"economy, business and finance, science and technology>natural science, education, health, science and technology, science and technology>natural science>biology, health>diseases and conditions, economy, business and finance>economy",who-21e58fa0cb28e055c4cacde8da6855c0
parliamentofnetherlands-f14b3744e675389180617185e2f20533,Corona scenarios thought through: Guidance for necessary choices,Publication,2022-09-01,https://www.eerstekamer.nl/bijlage/20220905/rapportage_coronascenario_s/document3/f=/vlw3kowajtys.pdf,,"COVID-19, European Union, COVID-19 pandemic",dut,"politics, science and technology, health, politics>government, education",who-21e58fa0cb28e055c4cacde8da6855c0
govuk-b6e71ed85a0892c062d6ea2bcc65314a,Biological Security Strategy: call for evidence,Publication,2022-02-16,https://www.gov.uk/government/consultations/biological-security-strategy-call-for-evidence,,"Zoonosis, Risk, Freedom of Information Act (United States)",eng,"health>diseases and conditions, health, science and technology, health>diseases and conditions>illness",who-21e58fa0cb28e055c4cacde8da6855c0
unidir-15b5066da15bd034c09cc6180aacd475,Stakeholder Perspectives on the Biological Weapons Convention,Publication,2022-12-06,https://unidir.org/publication/stakeholder-perspectives-on-the-biological-weapons-convention/,,"Biosecurity, United Nations Interregional Crime and Justice Research Institute, Synthetic biology",eng,"science and technology>natural science, science and technology, health>diseases and conditions, science and technology>natural science>biology, health, science and technology>natural science>biology>genetics",unidir-32b63815f4c4871497402f6df3cb3aac
unidir-fa8d44f8730cce2399bb3499775cf909,Back to the Future for Verification in the Biological Disarmament Regime?,Publication,2022-06-13,https://unidir.org/publication/back-to-the-future-for-verification-in-the-biological-disarmament-regime/,,"Verex, Biological Weapons Convention, Biological agent",eng,"science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, science and technology, health, science and technology>natural science>biology>genetics",unidir-32b63815f4c4871497402f6df3cb3aac
gpogov-16362803fd00a7d46073862b5bdd3d45,The future of weapons of mass destruction: an update /,Publication,2021-03-09,https://purl.fdlp.gov/GPO/gpo157605,,"Intercontinental ballistic missile, Joint Comprehensive Plan of Action, New START",eng,"politics, conflicts, war and peace>post-war reconstruction, politics>government policy, politics>government, politics>government>defence, politics>government>defence>military equipment, politics>government>defence>military equipment>military weaponry, conflicts, war and peace, conflicts, war and peace>armed conflict, conflicts, war and peace>armed conflict>war, politics>government policy>nuclear policy, conflicts, war and peace>post-war reconstruction>disarmament",unidir-32b63815f4c4871497402f6df3cb3aac
unidir-d5f4c685262012dc8035dea358989ce8,The 2020 Innovations Dialogue Conference Report,Publication,2020-12-01,https://unidir.org/publication/the-2020-innovations-dialogue-conference-report/,,"Synthetic biology, Genome editing, Nanotechnology",eng,"health, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions>communicable disease>virus disease",unidir-32b63815f4c4871497402f6df3cb3aac
who-c948aad84c8e0ccf95e330bb3f09e266,WHO Expert Committee on Biological Standardization: eightieth report,Publication,2025-06-07,https://apps.who.int/iris/handle/10665/381607,1. Headquarters,"Botulism, Botulinum toxin, Vaccine",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions",who-16e7341d58bd345794c94dbbed7dd0d4
who-8d0edd23e2986182fadbc7bb410b1512,WHO Expert Committee on Biological Standardization: seventy-sixth report,Publication,2023-05-26,https://apps.who.int/iris/handle/10665/368140,,"Chikungunya, Antibody, Cetuximab",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions",who-16e7341d58bd345794c94dbbed7dd0d4
who-dd1ac8c67568558f3b1c9fc364a0739f,WHO Expert Committee on Biological Standardization: report of the seventy-second and seventy-third meetings,Publication,2021-05-10,https://apps.who.int/iris/handle/10665/341239,,"Monoclonal antibody, Blood donation, Vaccine",eng,"health, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology, science and technology>biomedical science, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology>biomedical science>pharmacology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness",who-16e7341d58bd345794c94dbbed7dd0d4
who-d0d1e464d5b7b54ffd4b7c6c5ad143f8,WHO Expert Committee on Biological Standardization: seventy-first report,Publication,2021-03-10,https://apps.who.int/iris/handle/10665/340016,,"DNA sequencing, Plasmid, Neutralizing antibody",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, health>diseases and conditions",who-16e7341d58bd345794c94dbbed7dd0d4
oieint-a44240bc1b40b9ffada3564f114c8dd6,"Report of the meeting of the OIE Biological Standards Commission, Paris, 12-15 February 2019",Publication,2019-02-01,https://doc.oie.int/dyn/portal/index.xhtml?page=alo&aloId=38464&req=23,,"Middle East respiratory syndrome–related coronavirus, Coronavirus, Middle East respiratory syndrome",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology>natural science>biology>genetics",oieint-1d2bf090690d70ea723ca13045a0c2fa
gpogov-de800ada266fa564ae0b2d38abf3bd46,Confidence-building in cyberspace : a comparison of territorial and weapons-based regimes /,Publication,2015-04-01,http://purl.fdlp.gov/GPO/gpo63699,,"Cyberwarfare, Computer security, Confidence-building measures",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>computing and information technology, politics, society, conflicts, war and peace, politics>international relations",who-cc0eac1b72ccd12e7cfae4a5c13bb743
who-fb97860ddfe59b2090ff399730543d69,Guidelines for poliovirus surveillance in the WHO African Region,Publication,2025-05-09,https://apps.who.int/iris/handle/10665/381353,2. Regional Office for Africa,"Polio, Polio eradication, Polio vaccine",fre,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness",who-a5b816c607631b6a86ed93dc2e3e4c09
